status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,AttentionNet,Full_Preprocessing,42,57,0.7543859649122807,0.75,cbb49c0adae28fc2f818eb0d3ee08ddeb487a382b3eee116d0add6696fe8b579,6fdde0767f899f6cf2d4887f99a3cbbf382ca307d0b5b002de22c82c50c8d3da,2026-07-31 18:18:37 +0800
