status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,CNNLSTM,Full_Preprocessing,45,57,0.7368421052631579,0.7058823529411765,59e9d9c1c7558208315250b40eda71665ceebd72d7d32a2a8321ccbac584dbb9,151f688638aef645057e77285c320a30b8a5036cfe8c0084f4cc7b1e1abb8a68,2026-08-01 01:07:49 +0800
