status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,Linear_Interpolation,42,57,0.7368421052631579,0.7272727272727273,e1f2fb75a171880d7328ffbe065e5bedf3469eec7aa1742ac2fa53e10d7c48c4,eeb602384e496afb3a8a38fce16929d75ba10868cf88755c1700fa2bf7056f60,2026-07-30 23:51:57 +0800
