status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Without_Mask_Features,42,57,0.6842105263157895,0.6785714285714286,378f944085f47606d611f103426ffd079ffdffe017e6732961444038fcbd31b1,b7685752c06421b77157e47b7f8d6a8b882f7cf4003ebd6bc96dc0c9b42a94f4,2026-07-30 22:45:17 +0800
