status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,No_Filtering,43,57,0.7719298245614035,0.7636363636363637,b61d21e161fcd39ff31e1f3f4edce14d9ca29f4f9028cfda79f807d20cad5028,50eed055ee98f675d8110727d532f24d389155b085862e51e89a16b83c147951,2026-07-31 02:39:30 +0800
