status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Linear_Interpolation,42,57,0.7017543859649122,0.711864406779661,367add27caf66222559b6f3ed81c251133e33e84b25458b78b3c3cb274f1cf94,d2fede047688f21539992d357a9be4e066c51dd2aecc13ac1510262ebc01ad4a,2026-07-30 22:42:22 +0800
