status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,Linear_Interpolation,45,57,0.7894736842105263,0.7692307692307693,70ed64f4a19f69eb7fd664fe9db02074b92c2a90e49a9a5758fcc03e643d4255,6e619ec41649c4a6f09bd4282e0c7ba4d89773d8226ebfa864045403df313e07,2026-07-31 07:08:08 +0800
