status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,No_Filtering,45,57,0.7543859649122807,0.7307692307692307,f5a9fca581a397c32982afe56861f952c995a8a3c85629714a961ce60861a3d2,dca6eb1325960fd89f512ed0b1f4ed2d4a48045fa0667f102148ee33618aab21,2026-07-31 08:09:24 +0800
