status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,Linear_Interpolation,45,57,0.7368421052631579,0.7272727272727273,d376f7d6eadc3501b2535e72d7e5529e639384cbe8aafa98eedf491450a1ba40,48b758d4c2c01df5a6a099b400844af756d47fa19a190cc7dcdef40cfe93f66e,2026-07-31 08:05:48 +0800
