status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,PureLSTM,Full_Preprocessing,45,57,0.7017543859649122,0.7017543859649122,ed018f57d573ed806ae65e92d399cc45ffb2aaad7808b9ff076bb387c3c7c298,f20d3f5deaf64d81dc25219b1546d0986bcd0c630b307bca8331f1f878f1a34b,2026-08-01 04:11:45 +0800
