status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,Full_Preprocessing,42,57,0.7017543859649122,0.7017543859649122,3e0972485efe327f35a9066267a30779b1584e900baa7254730f0f43773ab047,8213558e06109bb54d3b1563a03d12d47ca45e1504ee42cdf8c2ef707ce49790,2026-07-30 22:32:28 +0800
