status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Linear_Interpolation,46,57,0.7894736842105263,0.7692307692307693,35c55906bf5ab9d09dff82c4f42f8c9254ea4b4fef9e52e46a71c982d8f8c8a5,24f18d7c85205c312342a0d98d8c5ba4b45783b5b784ee75e156929f33911149,2026-07-31 09:14:30 +0800
