status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Without_Mask_Features,46,57,0.8421052631578947,0.8301886792452831,5ace9d52f8f6fc777e600617795eafd4fddcf37c1b3de5d5eb1ed157c604a249,835f39698baccef09f68aa08eba87c796327ae287d25500d394876eaaa7aff01,2026-07-31 09:34:44 +0800
