status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,Full_Preprocessing,44,57,0.7368421052631579,0.7272727272727273,830ced1a10ddf4fbfc6e08a06ed5e3b2676428f4449e6ace85e59e54b2ae22a7,dcb32120868084dabf3e33ae85f1fce336bcd74a3f71020beb7c4f9381a13ddf,2026-07-31 04:08:46 +0800
