status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,Without_Mask_Features,46,57,0.7719298245614035,0.7719298245614035,26e9eada565b60bce83301b57fa092ed25b066be59df321a7ad8214a289cae78,fb33d2f00c191ad91c5756c8f815c90dba302d0ec15c6aa6712046c8e6da4294,2026-07-31 11:21:15 +0800
