status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Full_Preprocessing,45,57,0.8245614035087719,0.8076923076923077,ed367186be7b9ec11c133bcb3aae45934271b251db107844d9d4461d9b6d2278,a2407943ec00625699a9369cc83cb978ec336382c219bb50a45bcb65d3644400,2026-07-31 06:13:51 +0800
