status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,No_Filtering,42,57,0.6842105263157895,0.6896551724137931,741392514f3477bbc07c441da11d832531d8d39b6622659831fb55e77881a95d,421fbaa7c2dd07cbc116cc6728293bdb3df65a0c44778ccececbe61494009f40,2026-07-31 00:36:44 +0800
