status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,AttentionNet,No_Filtering,43,57,0.7894736842105263,0.7777777777777778,634a954a396247db155325e322efdbb5b74236d8bd9bb816fd0d9d4651d716e5,5770a9e0da3b9d30f9cbe4c3d85927ddcfe6c972a084c32f70ff94b1475083db,2026-08-01 09:59:23 +0800
