status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Full_Preprocessing,46,57,0.7368421052631579,0.7169811320754716,58d3cc7a63952ae87cbeec2372cd3b251db6aef26ef52f51f527bd40a674e20f,e28b0f0d601a5344e9d8594b1256da669c001107c8e7732ab9da51a76694a86f,2026-07-31 09:04:40 +0800
