status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,CNNLSTM,Full_Preprocessing,42,57,0.6842105263157895,0.7,2e74a20017d9ebf280a09405b55538c86ec2ee676b6c0325dbdd112d34bc82ef,53a0ac683a74d287bd0975059cac4ec31af4633a8f8fd0d934b5d9b8ff6954c3,2026-07-31 21:44:09 +0800
