status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,Without_Blink_Expansion,43,57,0.7894736842105263,0.7857142857142857,baa2b8d669dfd7e5ed9273f85296e86e329a2aaf5412f1cd273b6ed926414ea4,42cb109addc2ffa1e018bb5fd9327d843a6e2a9489bd906cb0b735096503bba1,2026-07-31 02:50:01 +0800
