status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,Without_Blink_Expansion,43,57,0.7719298245614035,0.7719298245614035,5e7e15f80b025e0c84d2917be10889ab45100a0f07394ac9796d621e1a401e9b,f0ab61bed8538f43f4fd678a2652a461c2df29219ee8a6147462f18f5a13a0fb,2026-07-31 01:27:10 +0800
