status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,Linear_Interpolation,46,57,0.7719298245614035,0.7719298245614035,fcdb28da44a47c09f229c6693f531e1afc357b9f323dfe798bddaf9943f50587,6cbc48d1a89d04939bd3bdc4c23c53212e72ef480f4af3b0dc2efddfb819c4fc,2026-07-31 09:58:57 +0800
