status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,No_Filtering,43,57,0.7017543859649122,0.6909090909090909,f43b9af7692d826bdc72815c8e98ea9ccfb7d5deecd4a8a764c972a8094b7e4e,608ce58b8c3933620ecdaa312e76be353e7a88bf403ae28a6592e2f0f7bf03f3,2026-07-31 01:56:37 +0800
