status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,AttentionNet,No_Filtering,42,57,0.6666666666666666,0.6885245901639344,bb4cc7715520fdae90ebf1e9a8bba39a92bbb0f5e18d1e676d102d30fa129c01,e93680f2533f2435f2b9e8738b56f8a3e85528352ab89e22ed06218a20585cc8,2026-07-30 23:21:00 +0800
