status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,PureLSTM,Full_Preprocessing,42,57,0.6666666666666666,0.6666666666666666,7c8430e306685ef834fe8b8d4e5f1174b50057927222d849e00430090a7cb0a1,e4e5c783e64ff736bcd6cb958c8d901d072bb1ae8070c301c065da3d0e7a8ae4,2026-08-01 00:59:34 +0800
