status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,No_Filtering,45,57,0.7719298245614035,0.7719298245614035,03c608837db19d17a50d9ef84d43e9e7edbe3c9c4af70ae8bb95ac1db20e0d55,1f47236e39362f0d6472b12a7f2f3482f6285f2d37dd6c65417062439398c946,2026-07-31 08:49:51 +0800
