status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,Full_Preprocessing,46,57,0.7894736842105263,0.7857142857142857,efe546690f69065d200c805467ddb366b7a79ff4b21f120c5a76321b742f09d5,67d3c096cbac439112694aa6cd8732ee6e93e4f9ae01472db73bf29276f4080c,2026-07-31 10:39:41 +0800
