status,protocol,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,nested_window_selection_strict_fold_seed_v1,AttentionNet,Full_Preprocessing,44,57,0.7719298245614035,0.7719298245614035,33e58e895a7a83c3a9a8a1d0dfb9a689078c8ac5f07eaeb4ee2950fb92f68578,ef5727027622f4d56becd4762c7c3c15c58acaf531dbd51a91451ea356a435bf,2026-07-31 18:11:37 +0800
