status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,CNNLSTM,Without_Mask_Features,44,57,0.7192982456140351,0.7241379310344828,f37fea7c4730de54e5e427fe187913ae0fbf1b72bc6a63558e13bfbd942d52c9,1facd5f9279ba335ed02102ef83dd1ddda5c755ef2de865b10adee6a27632a0f,2026-07-31 04:55:36 +0800
