status,model,config,global_seed,n_participants,accuracy,f1,contract_hash,predictions_sha256,completed_at
complete,PureLSTM,Full_Preprocessing,45,57,0.7543859649122807,0.7407407407407407,f42be53a7a531d0d8f08997e3489310bbed4ad91241cc9fa52896b99ef38d3b6,dc43a13dda85c5c783abe5711e03bd99efa000938c30aa4e2102a621c47cfd88,2026-07-31 08:07:06 +0800
